price,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
80.96,1,0.0,1,0,100.0,0.0
80.97,11,0.0,11,0,100.0,0.0
80.99,1,0.0,1,0,100.0,0.0
81.03,2,0.0,2,0,100.0,0.0
81.04,4,0.0,4,0,100.0,0.0
81.08,8,0.0,8,0,100.0,0.0
81.1,1,0.0,1,0,100.0,0.0
81.11,1,0.0,1,0,100.0,0.0
81.12,2,0.0,2,0,100.0,0.0
81.15,26,0.0,25,1,96.15,3.85
81.17,2,0.0,2,0,100.0,0.0
81.21,3,0.0,3,0,100.0,0.0
81.23,5,0.0,5,0,100.0,0.0
81.25,4,0.0,3,1,75.0,25.0
81.3,65,0.0,60,5,92.31,7.69
81.32,1,0.0,0,1,0.0,100.0
81.33,2,0.0,2,0,100.0,0.0
81.35,22,0.0,22,0,100.0,0.0
81.36,1,0.0,1,0,100.0,0.0
81.37,2,0.0,2,0,100.0,0.0
81.42,3,0.0,3,0,100.0,0.0
81.43,2,0.0,1,1,50.0,50.0
81.47,6,0.0,3,3,50.0,50.0
81.48,4,0.0,4,0,100.0,0.0
81.51,2,0.0,2,0,100.0,0.0
81.52,1,0.0,1,0,100.0,0.0
81.53,2,0.0,1,1,50.0,50.0
81.54,4,0.0,3,1,75.0,25.0
81.55,1,0.0,1,0,100.0,0.0
81.57,4,0.0,1,3,25.0,75.0
81.61,3,0.0,3,0,100.0,0.0
81.66,15,0.0,15,0,100.0,0.0
81.68,4,0.0,3,1,75.0,25.0
81.7,1,0.0,1,0,100.0,0.0
81.71,3,0.0,3,0,100.0,0.0
81.73,2,0.0,2,0,100.0,0.0
81.74,5,0.0,5,0,100.0,0.0
81.75,8,0.0,7,1,87.5,12.5
81.77,2,0.0,2,0,100.0,0.0
81.78,2,0.0,2,0,100.0,0.0
81.81,3,0.0,3,0,100.0,0.0
81.86,3,0.0,3,0,100.0,0.0
81.87,2,0.0,2,0,100.0,0.0
81.9,4,0.0,4,0,100.0,0.0
81.93,26,0.0,25,1,96.15,3.85
81.94,35,0.0,35,0,100.0,0.0
81.97,15,0.0,14,1,93.33,6.67
81.98,3,0.0,2,1,66.67,33.33
82.01,1,0.0,1,0,100.0,0.0
82.05,1,0.0,1,0,100.0,0.0
82.06,2,0.0,2,0,100.0,0.0
82.07,1,0.0,1,0,100.0,0.0
82.08,4,0.0,4,0,100.0,0.0
82.12,4,0.0,4,0,100.0,0.0
82.13,1,0.0,1,0,100.0,0.0
82.14,1,0.0,1,0,100.0,0.0
82.15,2,0.0,2,0,100.0,0.0
82.17,1,0.0,1,0,100.0,0.0
82.18,16,0.0,16,0,100.0,0.0
82.19,5,0.0,5,0,100.0,0.0
82.21,4,0.0,4,0,100.0,0.0
82.24,1,0.0,1,0,100.0,0.0
82.25,3,0.0,3,0,100.0,0.0
82.32,1,0.0,1,0,100.0,0.0
82.36,53,0.0,47,6,88.68,11.32
82.38,2,0.0,1,1,50.0,50.0
82.39,4,0.0,3,1,75.0,25.0
82.4,1,0.0,0,1,0.0,100.0
82.42,1,0.0,1,0,100.0,0.0
82.43,7,0.0,5,2,71.43,28.57
82.45,1626,0.06,1236,390,76.01,23.99
82.46,18,0.0,18,0,100.0,0.0
82.49,4,0.0,4,0,100.0,0.0
82.5,1,0.0,1,0,100.0,0.0
82.51,3,0.0,3,0,100.0,0.0
82.53,3,0.0,3,0,100.0,0.0
82.54,1,0.0,1,0,100.0,0.0
82.56,21,0.0,21,0,100.0,0.0
82.58,1,0.0,1,0,100.0,0.0
82.63,1,0.0,1,0,100.0,0.0
82.67,4,0.0,4,0,100.0,0.0
82.68,1,0.0,1,0,100.0,0.0
82.7,2,0.0,2,0,100.0,0.0
82.75,1,0.0,1,0,100.0,0.0
82.76,3,0.0,3,0,100.0,0.0
82.78,1,0.0,1,0,100.0,0.0
82.8,3,0.0,3,0,100.0,0.0
82.83,1,0.0,1,0,100.0,0.0
82.84,2,0.0,2,0,100.0,0.0
82.92,1,0.0,1,0,100.0,0.0
82.93,1,0.0,1,0,100.0,0.0
82.96,1,0.0,1,0,100.0,0.0
83.0,2,0.0,2,0,100.0,0.0
83.01,4,0.0,4,0,100.0,0.0
83.04,1,0.0,1,0,100.0,0.0
83.05,3,0.0,3,0,100.0,0.0
83.06,4,0.0,4,0,100.0,0.0
83.07,11,0.0,11,0,100.0,0.0
83.13,4,0.0,3,1,75.0,25.0
83.16,71,0.0,65,6,91.55,8.45
83.2,2,0.0,2,0,100.0,0.0
83.22,5,0.0,5,0,100.0,0.0
83.24,2,0.0,1,1,50.0,50.0
83.25,4,0.0,4,0,100.0,0.0
83.33,1,0.0,0,1,0.0,100.0
83.34,28,0.0,28,0,100.0,0.0
83.35,6,0.0,5,1,83.33,16.67
83.36,7,0.0,6,1,85.71,14.29
83.39,1,0.0,1,0,100.0,0.0
83.4,2,0.0,2,0,100.0,0.0
83.41,1,0.0,1,0,100.0,0.0
83.44,3,0.0,2,1,66.67,33.33
83.45,1,0.0,1,0,100.0,0.0
83.46,5,0.0,5,0,100.0,0.0
83.47,1,0.0,1,0,100.0,0.0
83.49,41,0.0,37,4,90.24,9.76
83.51,3,0.0,2,1,66.67,33.33
83.55,88,0.0,85,3,96.59,3.41
83.56,2,0.0,2,0,100.0,0.0
83.61,23,0.0,23,0,100.0,0.0
83.66,3,0.0,3,0,100.0,0.0
83.67,1,0.0,1,0,100.0,0.0
83.68,2,0.0,2,0,100.0,0.0
83.71,2,0.0,1,1,50.0,50.0
83.74,1,0.0,1,0,100.0,0.0
83.75,41,0.0,41,0,100.0,0.0
83.77,1,0.0,1,0,100.0,0.0
83.79,1,0.0,1,0,100.0,0.0
83.82,2,0.0,2,0,100.0,0.0
83.84,6,0.0,6,0,100.0,0.0
83.85,4,0.0,4,0,100.0,0.0
83.86,1,0.0,1,0,100.0,0.0
83.88,3,0.0,1,2,33.33,66.67
83.9,3,0.0,3,0,100.0,0.0
83.91,7,0.0,6,1,85.71,14.29
83.92,1,0.0,1,0,100.0,0.0
83.93,38,0.0,35,3,92.11,7.89
83.94,1,0.0,1,0,100.0,0.0
83.96,6,0.0,4,2,66.67,33.33
84.02,4,0.0,4,0,100.0,0.0
84.04,6,0.0,6,0,100.0,0.0
84.05,1,0.0,1,0,100.0,0.0
84.07,1,0.0,1,0,100.0,0.0
84.12,1,0.0,1,0,100.0,0.0
84.14,1,0.0,1,0,100.0,0.0
84.15,18,0.0,18,0,100.0,0.0
84.17,3,0.0,3,0,100.0,0.0
84.2,22,0.0,22,0,100.0,0.0
84.25,30,0.0,29,1,96.67,3.33
84.3,1,0.0,1,0,100.0,0.0
84.35,7,0.0,7,0,100.0,0.0
84.38,2,0.0,2,0,100.0,0.0
84.43,2,0.0,2,0,100.0,0.0
84.44,6,0.0,6,0,100.0,0.0
84.45,1,0.0,1,0,100.0,0.0
84.47,1,0.0,1,0,100.0,0.0
84.48,3,0.0,3,0,100.0,0.0
84.5,2,0.0,1,1,50.0,50.0
84.51,1,0.0,0,1,0.0,100.0
84.55,2,0.0,2,0,100.0,0.0
84.57,16,0.0,12,4,75.0,25.0
84.6,1,0.0,0,1,0.0,100.0
84.63,1,0.0,1,0,100.0,0.0
84.66,1,0.0,1,0,100.0,0.0
84.68,14,0.0,9,5,64.29,35.71
84.73,3,0.0,3,0,100.0,0.0
84.74,58,0.0,58,0,100.0,0.0
84.77,1,0.0,1,0,100.0,0.0
84.78,3,0.0,2,1,66.67,33.33
84.8,4,0.0,4,0,100.0,0.0
84.81,1,0.0,1,0,100.0,0.0
84.85,1,0.0,1,0,100.0,0.0
84.87,1,0.0,1,0,100.0,0.0
84.9,3,0.0,3,0,100.0,0.0
84.96,4,0.0,3,1,75.0,25.0
84.99,1,0.0,1,0,100.0,0.0
85.01,2,0.0,2,0,100.0,0.0
85.03,1,0.0,1,0,100.0,0.0
85.06,1,0.0,1,0,100.0,0.0
85.07,2,0.0,2,0,100.0,0.0
85.1,46,0.0,40,6,86.96,13.04
85.11,3,0.0,3,0,100.0,0.0
85.12,1,0.0,1,0,100.0,0.0
85.13,1,0.0,1,0,100.0,0.0
85.14,8,0.0,8,0,100.0,0.0
85.17,1,0.0,1,0,100.0,0.0
85.21,1,0.0,1,0,100.0,0.0
85.22,2,0.0,2,0,100.0,0.0
85.25,1,0.0,1,0,100.0,0.0
85.26,1,0.0,1,0,100.0,0.0
85.27,1,0.0,1,0,100.0,0.0
85.29,4,0.0,3,1,75.0,25.0
85.32,1,0.0,1,0,100.0,0.0
85.35,5,0.0,5,0,100.0,0.0
85.37,21,0.0,21,0,100.0,0.0
85.38,1,0.0,0,1,0.0,100.0
85.4,1,0.0,1,0,100.0,0.0
85.43,1,0.0,1,0,100.0,0.0
85.47,124,0.0,116,8,93.55,6.45
85.49,4,0.0,4,0,100.0,0.0
85.5,1,0.0,1,0,100.0,0.0
85.51,4,0.0,4,0,100.0,0.0
85.54,1,0.0,1,0,100.0,0.0
85.56,1,0.0,1,0,100.0,0.0
85.58,9,0.0,9,0,100.0,0.0
85.62,1,0.0,1,0,100.0,0.0
85.69,2,0.0,1,1,50.0,50.0
85.7,1,0.0,1,0,100.0,0.0
85.75,62,0.0,61,1,98.39,1.61
85.83,3,0.0,3,0,100.0,0.0
85.84,1,0.0,1,0,100.0,0.0
85.88,8,0.0,7,1,87.5,12.5
85.89,1,0.0,1,0,100.0,0.0
85.91,5,0.0,5,0,100.0,0.0
85.92,1,0.0,1,0,100.0,0.0
85.98,16,0.0,16,0,100.0,0.0
85.99,2,0.0,2,0,100.0,0.0
86.0,2,0.0,2,0,100.0,0.0
86.04,2,0.0,2,0,100.0,0.0
86.08,53,0.0,50,3,94.34,5.66
86.11,1,0.0,1,0,100.0,0.0
86.12,5,0.0,3,2,60.0,40.0
86.13,5,0.0,5,0,100.0,0.0
86.14,7,0.0,7,0,100.0,0.0
86.15,1,0.0,1,0,100.0,0.0
86.16,2,0.0,2,0,100.0,0.0
86.17,2,0.0,2,0,100.0,0.0
86.21,22,0.0,21,1,95.45,4.55
86.23,16,0.0,9,7,56.25,43.75
86.24,1,0.0,1,0,100.0,0.0
86.32,1,0.0,0,1,0.0,100.0
86.34,1,0.0,1,0,100.0,0.0
86.37,3,0.0,3,0,100.0,0.0
86.38,7,0.0,7,0,100.0,0.0
86.39,1,0.0,1,0,100.0,0.0
86.43,4,0.0,2,2,50.0,50.0
86.44,2,0.0,2,0,100.0,0.0
86.46,3,0.0,3,0,100.0,0.0
86.48,22,0.0,22,0,100.0,0.0
86.5,2,0.0,2,0,100.0,0.0
86.53,19,0.0,19,0,100.0,0.0
86.57,2,0.0,1,1,50.0,50.0
86.58,1,0.0,1,0,100.0,0.0
86.59,2,0.0,2,0,100.0,0.0
86.62,6,0.0,6,0,100.0,0.0
86.75,1,0.0,1,0,100.0,0.0
86.77,2,0.0,2,0,100.0,0.0
86.78,1,0.0,0,1,0.0,100.0
86.82,1,0.0,1,0,100.0,0.0
86.91,32,0.0,28,4,87.5,12.5
86.93,1,0.0,1,0,100.0,0.0
86.97,7,0.0,7,0,100.0,0.0
87.04,21,0.0,21,0,100.0,0.0
87.08,1,0.0,1,0,100.0,0.0
87.14,4,0.0,3,1,75.0,25.0
87.15,1,0.0,1,0,100.0,0.0
87.2,1,0.0,1,0,100.0,0.0
87.24,1,0.0,1,0,100.0,0.0
87.25,2,0.0,2,0,100.0,0.0
87.33,1,0.0,1,0,100.0,0.0
87.36,6,0.0,4,2,66.67,33.33
87.4,4,0.0,2,2,50.0,50.0
87.41,2,0.0,2,0,100.0,0.0
87.44,4,0.0,4,0,100.0,0.0
87.45,588,0.02,547,41,93.03,6.97
87.47,13,0.0,11,2,84.62,15.38
87.51,3,0.0,2,1,66.67,33.33
87.56,107,0.0,99,8,92.52,7.48
87.57,5,0.0,5,0,100.0,0.0
87.64,2,0.0,2,0,100.0,0.0
87.67,18,0.0,18,0,100.0,0.0
87.71,3,0.0,2,1,66.67,33.33
87.74,1,0.0,1,0,100.0,0.0
87.75,1,0.0,1,0,100.0,0.0
87.78,111,0.0,100,11,90.09,9.91
87.81,2,0.0,2,0,100.0,0.0
87.82,1,0.0,0,1,0.0,100.0
87.87,1,0.0,1,0,100.0,0.0
87.89,33,0.0,32,1,96.97,3.03
87.92,2,0.0,1,1,50.0,50.0
87.95,210,0.01,195,15,92.86,7.14
88.04,1,0.0,1,0,100.0,0.0
88.07,1,0.0,1,0,100.0,0.0
88.11,27,0.0,25,2,92.59,7.41
88.17,26,0.0,26,0,100.0,0.0
88.19,1,0.0,1,0,100.0,0.0
88.2,1,0.0,1,0,100.0,0.0
88.22,7,0.0,6,1,85.71,14.29
88.26,3,0.0,2,1,66.67,33.33
88.39,13,0.0,13,0,100.0,0.0
88.41,28,0.0,27,1,96.43,3.57
88.42,13,0.0,13,0,100.0,0.0
88.43,1,0.0,1,0,100.0,0.0
88.45,1,0.0,0,1,0.0,100.0
88.53,1,0.0,1,0,100.0,0.0
88.55,1,0.0,1,0,100.0,0.0
88.56,4,0.0,3,1,75.0,25.0
88.61,2,0.0,2,0,100.0,0.0
88.67,1,0.0,1,0,100.0,0.0
88.72,2,0.0,1,1,50.0,50.0
88.73,1,0.0,0,1,0.0,100.0
88.75,2,0.0,2,0,100.0,0.0
88.81,1,0.0,0,1,0.0,100.0
88.86,8,0.0,8,0,100.0,0.0
88.92,3,0.0,2,1,66.67,33.33
88.95,1,0.0,1,0,100.0,0.0
88.96,1,0.0,1,0,100.0,0.0
89.0,16,0.0,13,3,81.25,18.75
89.06,7,0.0,7,0,100.0,0.0
89.07,1,0.0,1,0,100.0,0.0
89.09,33,0.0,26,7,78.79,21.21
89.1,4,0.0,4,0,100.0,0.0
89.16,2,0.0,2,0,100.0,0.0
89.19,20,0.0,20,0,100.0,0.0
89.27,25,0.0,19,6,76.0,24.0
89.29,1,0.0,1,0,100.0,0.0
89.34,2,0.0,2,0,100.0,0.0
89.38,1,0.0,1,0,100.0,0.0
89.4,1,0.0,1,0,100.0,0.0
89.42,2,0.0,2,0,100.0,0.0
89.44,2,0.0,2,0,100.0,0.0
89.46,1,0.0,1,0,100.0,0.0
89.47,7,0.0,7,0,100.0,0.0
89.61,1,0.0,1,0,100.0,0.0
89.7,1,0.0,1,0,100.0,0.0
89.73,1,0.0,1,0,100.0,0.0
89.74,2,0.0,1,1,50.0,50.0
89.82,26,0.0,22,4,84.62,15.38
89.84,5,0.0,5,0,100.0,0.0
89.87,2,0.0,1,1,50.0,50.0
89.88,1,0.0,1,0,100.0,0.0
89.94,1,0.0,1,0,100.0,0.0
89.96,1,0.0,1,0,100.0,0.0
89.99,1,0.0,1,0,100.0,0.0
90.0,1,0.0,1,0,100.0,0.0
90.09,1,0.0,1,0,100.0,0.0
90.13,4,0.0,4,0,100.0,0.0
90.23,1,0.0,1,0,100.0,0.0
90.26,1,0.0,1,0,100.0,0.0
90.27,2,0.0,2,0,100.0,0.0
90.31,2,0.0,2,0,100.0,0.0
90.43,3,0.0,3,0,100.0,0.0
90.55,44,0.0,42,2,95.45,4.55
90.6,1,0.0,1,0,100.0,0.0
90.66,1,0.0,1,0,100.0,0.0
90.67,2,0.0,2,0,100.0,0.0
90.71,9,0.0,8,1,88.89,11.11
90.75,20,0.0,20,0,100.0,0.0
90.84,23,0.0,23,0,100.0,0.0
90.87,1,0.0,1,0,100.0,0.0
90.9,1,0.0,1,0,100.0,0.0
90.99,1,0.0,1,0,100.0,0.0
91.07,1,0.0,1,0,100.0,0.0
91.23,2,0.0,2,0,100.0,0.0
91.25,239,0.01,208,31,87.03,12.97
91.36,2,0.0,2,0,100.0,0.0
91.47,1,0.0,1,0,100.0,0.0
91.48,12,0.0,12,0,100.0,0.0
91.49,3,0.0,3,0,100.0,0.0
91.5,1,0.0,1,0,100.0,0.0
91.52,9,0.0,9,0,100.0,0.0
91.56,7,0.0,7,0,100.0,0.0
91.58,2,0.0,2,0,100.0,0.0
91.59,1,0.0,1,0,100.0,0.0
91.64,2,0.0,1,1,50.0,50.0
91.66,22,0.0,22,0,100.0,0.0
91.69,2,0.0,1,1,50.0,50.0
91.78,1,0.0,1,0,100.0,0.0
91.82,5,0.0,5,0,100.0,0.0
91.88,1,0.0,1,0,100.0,0.0
91.94,2,0.0,2,0,100.0,0.0
91.95,1,0.0,1,0,100.0,0.0
91.96,3,0.0,3,0,100.0,0.0
92.0,1,0.0,1,0,100.0,0.0
92.09,1,0.0,1,0,100.0,0.0
92.11,1,0.0,1,0,100.0,0.0
92.27,1,0.0,0,1,0.0,100.0
92.28,1,0.0,1,0,100.0,0.0
92.35,224,0.01,150,74,66.96,33.04
92.41,1,0.0,1,0,100.0,0.0
92.42,1,0.0,1,0,100.0,0.0
92.49,1,0.0,1,0,100.0,0.0
92.52,5,0.0,5,0,100.0,0.0
92.54,2,0.0,2,0,100.0,0.0
92.58,4,0.0,3,1,75.0,25.0
92.59,1,0.0,1,0,100.0,0.0
92.63,3,0.0,2,1,66.67,33.33
92.65,2,0.0,2,0,100.0,0.0
92.71,1,0.0,0,1,0.0,100.0
92.82,1,0.0,1,0,100.0,0.0
92.9,1,0.0,0,1,0.0,100.0
92.97,1,0.0,1,0,100.0,0.0
93.01,15,0.0,14,1,93.33,6.67
93.03,1,0.0,1,0,100.0,0.0
93.06,4,0.0,4,0,100.0,0.0
93.12,1,0.0,1,0,100.0,0.0
93.16,3,0.0,3,0,100.0,0.0
93.19,1,0.0,1,0,100.0,0.0
93.24,1,0.0,1,0,100.0,0.0
93.3,21,0.0,21,0,100.0,0.0
93.35,1,0.0,1,0,100.0,0.0
93.38,1,0.0,1,0,100.0,0.0
93.49,4,0.0,3,1,75.0,25.0
93.5,89,0.0,89,0,100.0,0.0
93.58,10,0.0,9,1,90.0,10.0
93.59,1,0.0,1,0,100.0,0.0
93.6,1,0.0,1,0,100.0,0.0
93.67,2,0.0,2,0,100.0,0.0
93.75,1,0.0,1,0,100.0,0.0
93.78,1,0.0,1,0,100.0,0.0
93.83,1,0.0,1,0,100.0,0.0
93.86,3,0.0,3,0,100.0,0.0
93.91,36,0.0,36,0,100.0,0.0
93.94,13,0.0,13,0,100.0,0.0
93.98,3,0.0,1,2,33.33,66.67
94.0,8,0.0,8,0,100.0,0.0
94.02,4,0.0,3,1,75.0,25.0
94.04,1,0.0,1,0,100.0,0.0
94.05,1,0.0,1,0,100.0,0.0
94.14,1,0.0,1,0,100.0,0.0
94.15,29,0.0,27,2,93.1,6.9
94.31,8,0.0,8,0,100.0,0.0
94.36,2,0.0,2,0,100.0,0.0
94.39,8,0.0,8,0,100.0,0.0
94.4,2,0.0,2,0,100.0,0.0
94.41,1,0.0,1,0,100.0,0.0
94.45,2,0.0,2,0,100.0,0.0
94.47,1,0.0,1,0,100.0,0.0
94.53,2,0.0,2,0,100.0,0.0
94.59,13,0.0,10,3,76.92,23.08
94.62,2,0.0,2,0,100.0,0.0
94.64,1,0.0,1,0,100.0,0.0
94.7,2,0.0,2,0,100.0,0.0
94.73,1,0.0,1,0,100.0,0.0
94.74,2,0.0,1,1,50.0,50.0
94.83,1,0.0,1,0,100.0,0.0
94.91,1,0.0,1,0,100.0,0.0
94.96,1,0.0,1,0,100.0,0.0
94.97,3,0.0,3,0,100.0,0.0
94.98,4,0.0,4,0,100.0,0.0
95.0,6,0.0,6,0,100.0,0.0
95.03,2,0.0,2,0,100.0,0.0
95.08,1,0.0,1,0,100.0,0.0
95.1,2,0.0,2,0,100.0,0.0
95.17,1,0.0,1,0,100.0,0.0
95.32,1,0.0,1,0,100.0,0.0
95.34,2,0.0,2,0,100.0,0.0
95.36,1,0.0,1,0,100.0,0.0
95.41,6,0.0,5,1,83.33,16.67
95.43,1,0.0,1,0,100.0,0.0
95.44,2,0.0,1,1,50.0,50.0
95.45,1,0.0,1,0,100.0,0.0
95.49,5,0.0,5,0,100.0,0.0
95.5,1,0.0,1,0,100.0,0.0
95.53,14,0.0,13,1,92.86,7.14
95.6,1,0.0,1,0,100.0,0.0
95.62,1,0.0,1,0,100.0,0.0
95.65,7,0.0,7,0,100.0,0.0
95.68,1,0.0,1,0,100.0,0.0
95.69,1,0.0,1,0,100.0,0.0
95.7,3,0.0,3,0,100.0,0.0
95.76,2,0.0,2,0,100.0,0.0
95.87,1,0.0,1,0,100.0,0.0
95.89,2,0.0,2,0,100.0,0.0
95.93,11,0.0,11,0,100.0,0.0
95.94,1,0.0,0,1,0.0,100.0
95.99,1,0.0,1,0,100.0,0.0
96.03,5,0.0,5,0,100.0,0.0
96.1,3,0.0,1,2,33.33,66.67
96.26,2,0.0,1,1,50.0,50.0
96.39,1,0.0,1,0,100.0,0.0
96.4,1,0.0,1,0,100.0,0.0
96.44,1,0.0,1,0,100.0,0.0
96.45,2,0.0,2,0,100.0,0.0
96.46,3,0.0,3,0,100.0,0.0
96.57,1,0.0,1,0,100.0,0.0
96.58,3,0.0,3,0,100.0,0.0
96.68,1,0.0,1,0,100.0,0.0
96.71,4,0.0,3,1,75.0,25.0
96.73,1,0.0,1,0,100.0,0.0
96.75,1,0.0,0,1,0.0,100.0
96.84,1,0.0,1,0,100.0,0.0
96.88,1,0.0,1,0,100.0,0.0
96.89,4,0.0,4,0,100.0,0.0
96.95,1,0.0,0,1,0.0,100.0
96.98,1,0.0,1,0,100.0,0.0
97.01,9,0.0,9,0,100.0,0.0
97.17,1,0.0,1,0,100.0,0.0
97.25,1,0.0,1,0,100.0,0.0
97.26,2,0.0,1,1,50.0,50.0
97.37,3,0.0,3,0,100.0,0.0
97.38,1,0.0,1,0,100.0,0.0
97.47,5,0.0,5,0,100.0,0.0
97.49,3,0.0,3,0,100.0,0.0
97.5,1,0.0,1,0,100.0,0.0
97.58,1,0.0,1,0,100.0,0.0
97.61,1,0.0,1,0,100.0,0.0
97.71,1,0.0,1,0,100.0,0.0
97.72,1,0.0,1,0,100.0,0.0
97.76,6,0.0,6,0,100.0,0.0
97.79,26,0.0,24,2,92.31,7.69
97.8,1,0.0,1,0,100.0,0.0
97.83,1,0.0,1,0,100.0,0.0
97.85,135,0.0,131,4,97.04,2.96
97.9,331,0.01,327,4,98.79,1.21
97.93,5,0.0,3,2,60.0,40.0
97.97,1,0.0,1,0,100.0,0.0
98.01,19,0.0,19,0,100.0,0.0
98.05,1,0.0,1,0,100.0,0.0
98.07,12,0.0,12,0,100.0,0.0
98.15,1,0.0,1,0,100.0,0.0
98.19,15,0.0,14,1,93.33,6.67
98.23,2,0.0,2,0,100.0,0.0
98.24,4,0.0,4,0,100.0,0.0
98.25,1,0.0,0,1,0.0,100.0
98.26,1,0.0,1,0,100.0,0.0
98.3,1,0.0,1,0,100.0,0.0
98.37,2,0.0,2,0,100.0,0.0
98.46,1,0.0,1,0,100.0,0.0
98.55,11,0.0,10,1,90.91,9.09
98.59,11,0.0,11,0,100.0,0.0
98.62,3,0.0,2,1,66.67,33.33
98.65,8,0.0,6,2,75.0,25.0
98.66,1,0.0,1,0,100.0,0.0
98.69,18,0.0,14,4,77.78,22.22
98.73,1,0.0,1,0,100.0,0.0
98.77,1,0.0,1,0,100.0,0.0
98.86,2,0.0,2,0,100.0,0.0
98.88,3,0.0,2,1,66.67,33.33
98.89,4,0.0,3,1,75.0,25.0
98.9,7,0.0,7,0,100.0,0.0
98.91,1,0.0,1,0,100.0,0.0
98.93,1,0.0,1,0,100.0,0.0
98.95,53,0.0,51,2,96.23,3.77
98.96,34,0.0,34,0,100.0,0.0
99.06,2,0.0,2,0,100.0,0.0
99.09,1,0.0,1,0,100.0,0.0
99.11,2,0.0,2,0,100.0,0.0
99.13,3,0.0,3,0,100.0,0.0
99.15,2,0.0,2,0,100.0,0.0
99.21,1,0.0,1,0,100.0,0.0
99.22,1,0.0,1,0,100.0,0.0
99.25,1,0.0,1,0,100.0,0.0
99.32,6,0.0,5,1,83.33,16.67
99.39,2,0.0,2,0,100.0,0.0
99.4,10,0.0,9,1,90.0,10.0
99.47,1,0.0,1,0,100.0,0.0
99.55,2,0.0,2,0,100.0,0.0
99.63,8,0.0,8,0,100.0,0.0
99.64,4,0.0,3,1,75.0,25.0
99.65,1,0.0,1,0,100.0,0.0
99.75,1,0.0,1,0,100.0,0.0
99.76,1,0.0,0,1,0.0,100.0
99.77,1,0.0,1,0,100.0,0.0
99.78,1,0.0,1,0,100.0,0.0
99.81,8,0.0,8,0,100.0,0.0
99.86,2,0.0,1,1,50.0,50.0
99.89,5,0.0,5,0,100.0,0.0
99.96,1,0.0,1,0,100.0,0.0
100.03,1,0.0,1,0,100.0,0.0
100.11,1,0.0,1,0,100.0,0.0
100.14,5,0.0,5,0,100.0,0.0
100.18,4,0.0,4,0,100.0,0.0
100.19,1,0.0,1,0,100.0,0.0
100.25,1,0.0,1,0,100.0,0.0
100.32,2,0.0,1,1,50.0,50.0
100.4,1,0.0,1,0,100.0,0.0
100.41,7,0.0,7,0,100.0,0.0
100.43,1,0.0,1,0,100.0,0.0
100.45,3,0.0,2,1,66.67,33.33
100.48,1,0.0,1,0,100.0,0.0
100.51,54,0.0,50,4,92.59,7.41
100.52,2,0.0,2,0,100.0,0.0
100.63,1,0.0,1,0,100.0,0.0
100.64,5,0.0,5,0,100.0,0.0
100.65,1,0.0,1,0,100.0,0.0
100.68,1,0.0,1,0,100.0,0.0
100.7,3,0.0,3,0,100.0,0.0
100.73,38,0.0,37,1,97.37,2.63
100.74,1,0.0,1,0,100.0,0.0
100.78,2,0.0,1,1,50.0,50.0
100.84,14,0.0,14,0,100.0,0.0
100.88,1,0.0,1,0,100.0,0.0
100.93,2,0.0,2,0,100.0,0.0
101.07,1,0.0,1,0,100.0,0.0
101.09,1,0.0,1,0,100.0,0.0
101.2,2,0.0,2,0,100.0,0.0
101.21,6,0.0,4,2,66.67,33.33
101.26,14,0.0,14,0,100.0,0.0
101.34,1,0.0,1,0,100.0,0.0
101.37,2,0.0,2,0,100.0,0.0
101.42,4,0.0,4,0,100.0,0.0
101.43,27,0.0,23,4,85.19,14.81
101.5,2,0.0,2,0,100.0,0.0
101.51,17,0.0,17,0,100.0,0.0
101.53,1,0.0,1,0,100.0,0.0
101.6,2,0.0,2,0,100.0,0.0
101.63,1,0.0,1,0,100.0,0.0
101.65,9,0.0,9,0,100.0,0.0
101.68,2,0.0,2,0,100.0,0.0
101.7,84,0.0,83,1,98.81,1.19
101.72,30,0.0,24,6,80.0,20.0
101.76,1,0.0,1,0,100.0,0.0
101.79,1,0.0,0,1,0.0,100.0
101.82,2,0.0,2,0,100.0,0.0
101.88,1,0.0,1,0,100.0,0.0
102.09,8,0.0,8,0,100.0,0.0
102.22,3,0.0,3,0,100.0,0.0
102.26,1,0.0,0,1,0.0,100.0
102.27,8,0.0,7,1,87.5,12.5
102.28,1,0.0,1,0,100.0,0.0
102.44,1,0.0,1,0,100.0,0.0
102.45,1,0.0,0,1,0.0,100.0
102.54,1,0.0,1,0,100.0,0.0
102.59,11,0.0,11,0,100.0,0.0
102.66,5,0.0,5,0,100.0,0.0
102.67,5,0.0,4,1,80.0,20.0
102.74,2,0.0,2,0,100.0,0.0
102.86,2,0.0,2,0,100.0,0.0
102.87,7,0.0,7,0,100.0,0.0
102.88,11,0.0,11,0,100.0,0.0
102.91,2,0.0,2,0,100.0,0.0
102.92,3,0.0,3,0,100.0,0.0
103.09,1,0.0,0,1,0.0,100.0
103.19,12,0.0,12,0,100.0,0.0
103.22,20,0.0,17,3,85.0,15.0
103.23,4,0.0,3,1,75.0,25.0
103.35,11,0.0,7,4,63.64,36.36
103.36,12,0.0,12,0,100.0,0.0
103.45,16,0.0,15,1,93.75,6.25
103.51,1,0.0,0,1,0.0,100.0
103.57,2,0.0,1,1,50.0,50.0
103.65,3,0.0,3,0,100.0,0.0
103.81,5,0.0,5,0,100.0,0.0
