competitorPrice,total_count,total_percentage,order_0_count,order_1_count,order_0_percentage,order_1_percentage
66.26,40,0.0,39,1,97.5,2.5
66.28,2,0.0,2,0,100.0,0.0
66.32,114,0.0,78,36,68.42,31.58
66.79,1,0.0,1,0,100.0,0.0
67.03,4,0.0,4,0,100.0,0.0
67.05,29,0.0,22,7,75.86,24.14
67.08,22,0.0,16,6,72.73,27.27
67.09,46,0.0,44,2,95.65,4.35
67.24,4,0.0,1,3,25.0,75.0
67.3,3,0.0,3,0,100.0,0.0
67.46,7,0.0,7,0,100.0,0.0
67.49,11,0.0,10,1,90.91,9.09
67.64,5,0.0,5,0,100.0,0.0
67.69,4,0.0,2,2,50.0,50.0
67.76,48,0.0,46,2,95.83,4.17
68.17,1,0.0,1,0,100.0,0.0
68.19,745,0.03,603,142,80.94,19.06
68.3,4,0.0,4,0,100.0,0.0
68.33,28,0.0,27,1,96.43,3.57
68.34,1,0.0,1,0,100.0,0.0
68.35,11,0.0,11,0,100.0,0.0
68.37,1,0.0,1,0,100.0,0.0
68.43,4,0.0,4,0,100.0,0.0
68.63,247,0.01,231,16,93.52,6.48
68.71,2,0.0,2,0,100.0,0.0
68.74,7,0.0,7,0,100.0,0.0
68.82,3,0.0,3,0,100.0,0.0
68.85,5,0.0,5,0,100.0,0.0
68.9,3,0.0,3,0,100.0,0.0
68.93,13,0.0,12,1,92.31,7.69
68.95,1540,0.06,1190,350,77.27,22.73
68.96,124,0.0,95,29,76.61,23.39
68.97,21,0.0,19,2,90.48,9.52
68.99,48,0.0,42,6,87.5,12.5
69.01,6,0.0,4,2,66.67,33.33
69.06,14,0.0,13,1,92.86,7.14
69.07,9,0.0,7,2,77.78,22.22
69.08,6,0.0,5,1,83.33,16.67
69.1,19,0.0,17,2,89.47,10.53
69.11,1,0.0,1,0,100.0,0.0
69.12,62,0.0,54,8,87.1,12.9
69.14,19,0.0,16,3,84.21,15.79
69.18,1,0.0,1,0,100.0,0.0
69.19,73,0.0,70,3,95.89,4.11
69.28,3,0.0,3,0,100.0,0.0
69.29,60,0.0,58,2,96.67,3.33
69.33,2,0.0,2,0,100.0,0.0
69.4,103,0.0,67,36,65.05,34.95
69.43,4,0.0,4,0,100.0,0.0
69.51,1,0.0,1,0,100.0,0.0
69.52,1,0.0,1,0,100.0,0.0
69.76,1,0.0,0,1,0.0,100.0
69.8,8,0.0,6,2,75.0,25.0
69.84,351,0.01,267,84,76.07,23.93
69.95,297,0.01,189,108,63.64,36.36
70.06,60,0.0,49,11,81.67,18.33
70.07,71,0.0,44,27,61.97,38.03
70.1,185,0.01,146,39,78.92,21.08
70.11,62,0.0,50,12,80.65,19.35
70.12,39,0.0,21,18,53.85,46.15
70.16,313,0.01,243,70,77.64,22.36
70.18,11,0.0,11,0,100.0,0.0
70.25,4,0.0,3,1,75.0,25.0
70.29,134,0.01,119,15,88.81,11.19
70.33,10,0.0,7,3,70.0,30.0
70.37,45,0.0,36,9,80.0,20.0
70.38,303,0.01,213,90,70.3,29.7
70.39,308,0.01,232,76,75.32,24.68
70.5,9,0.0,7,2,77.78,22.22
70.71,8,0.0,6,2,75.0,25.0
70.85,16,0.0,16,0,100.0,0.0
70.86,2,0.0,2,0,100.0,0.0
70.9,1,0.0,1,0,100.0,0.0
71.05,6,0.0,1,5,16.67,83.33
71.1,3,0.0,3,0,100.0,0.0
71.16,12,0.0,12,0,100.0,0.0
71.17,23,0.0,11,12,47.83,52.17
71.18,7,0.0,6,1,85.71,14.29
71.23,31,0.0,20,11,64.52,35.48
71.24,4,0.0,4,0,100.0,0.0
71.25,32,0.0,22,10,68.75,31.25
71.26,38,0.0,24,14,63.16,36.84
71.27,34,0.0,24,10,70.59,29.41
71.28,28,0.0,17,11,60.71,39.29
71.29,23,0.0,16,7,69.57,30.43
71.38,23,0.0,14,9,60.87,39.13
71.39,96,0.0,85,11,88.54,11.46
71.43,31,0.0,31,0,100.0,0.0
71.45,3,0.0,2,1,66.67,33.33
71.46,2,0.0,1,1,50.0,50.0
71.48,5,0.0,4,1,80.0,20.0
71.49,247,0.01,174,73,70.45,29.55
71.53,6,0.0,2,4,33.33,66.67
71.54,2,0.0,2,0,100.0,0.0
71.63,22,0.0,14,8,63.64,36.36
71.67,1,0.0,1,0,100.0,0.0
71.72,28,0.0,27,1,96.43,3.57
71.76,3,0.0,2,1,66.67,33.33
71.85,17,0.0,15,2,88.24,11.76
71.86,6,0.0,4,2,66.67,33.33
71.89,3,0.0,2,1,66.67,33.33
71.91,4,0.0,3,1,75.0,25.0
71.92,1,0.0,1,0,100.0,0.0
71.93,2,0.0,2,0,100.0,0.0
71.95,4,0.0,2,2,50.0,50.0
72.0,14,0.0,11,3,78.57,21.43
72.04,7,0.0,7,0,100.0,0.0
72.07,22,0.0,22,0,100.0,0.0
72.14,4,0.0,4,0,100.0,0.0
72.15,37,0.0,25,12,67.57,32.43
72.25,41,0.0,40,1,97.56,2.44
72.3,2,0.0,2,0,100.0,0.0
72.37,213,0.01,154,59,72.3,27.7
72.39,1,0.0,0,1,0.0,100.0
72.44,4,0.0,3,1,75.0,25.0
72.47,5,0.0,5,0,100.0,0.0
72.48,6,0.0,5,1,83.33,16.67
72.49,63,0.0,54,9,85.71,14.29
72.57,1,0.0,1,0,100.0,0.0
72.58,8,0.0,8,0,100.0,0.0
72.59,427,0.02,300,127,70.26,29.74
72.6,3,0.0,3,0,100.0,0.0
72.68,2,0.0,2,0,100.0,0.0
72.79,3,0.0,3,0,100.0,0.0
72.83,33,0.0,33,0,100.0,0.0
73.03,14,0.0,14,0,100.0,0.0
73.14,91,0.0,55,36,60.44,39.56
73.37,7,0.0,4,3,57.14,42.86
73.48,6,0.0,5,1,83.33,16.67
73.59,94,0.0,85,9,90.43,9.57
73.69,52,0.0,36,16,69.23,30.77
73.88,4,0.0,2,2,50.0,50.0
74.25,3,0.0,3,0,100.0,0.0
74.31,12,0.0,12,0,100.0,0.0
74.39,2,0.0,1,1,50.0,50.0
74.54,45,0.0,30,15,66.67,33.33
74.56,9,0.0,9,0,100.0,0.0
74.57,7,0.0,7,0,100.0,0.0
74.64,2,0.0,2,0,100.0,0.0
74.67,11,0.0,11,0,100.0,0.0
74.68,30,0.0,25,5,83.33,16.67
74.69,21,0.0,18,3,85.71,14.29
74.71,6,0.0,6,0,100.0,0.0
74.72,8,0.0,7,1,87.5,12.5
74.75,13,0.0,13,0,100.0,0.0
74.76,2,0.0,2,0,100.0,0.0
74.77,1,0.0,1,0,100.0,0.0
74.78,39,0.0,36,3,92.31,7.69
74.79,110,0.0,81,29,73.64,26.36
74.9,6,0.0,6,0,100.0,0.0
74.98,1,0.0,1,0,100.0,0.0
75.0,9,0.0,9,0,100.0,0.0
75.01,32,0.0,28,4,87.5,12.5
75.08,7,0.0,5,2,71.43,28.57
75.14,23,0.0,10,13,43.48,56.52
75.27,2,0.0,2,0,100.0,0.0
75.34,2,0.0,1,1,50.0,50.0
75.66,10,0.0,9,1,90.0,10.0
75.79,18,0.0,17,1,94.44,5.56
75.87,1,0.0,1,0,100.0,0.0
75.88,27,0.0,27,0,100.0,0.0
75.89,118,0.0,111,7,94.07,5.93
75.9,3,0.0,3,0,100.0,0.0
76.23,35,0.0,29,6,82.86,17.14
76.28,12,0.0,10,2,83.33,16.67
76.3,7,0.0,7,0,100.0,0.0
76.59,3,0.0,3,0,100.0,0.0
76.69,120,0.0,83,37,69.17,30.83
76.7,1,0.0,1,0,100.0,0.0
76.73,25,0.0,22,3,88.0,12.0
76.77,12,0.0,12,0,100.0,0.0
76.83,5,0.0,5,0,100.0,0.0
76.89,23,0.0,19,4,82.61,17.39
76.9,4,0.0,3,1,75.0,25.0
76.95,13,0.0,13,0,100.0,0.0
76.97,245,0.01,203,42,82.86,17.14
76.98,218,0.01,165,53,75.69,24.31
76.99,1155,0.04,858,297,74.29,25.71
77.04,4,0.0,3,1,75.0,25.0
77.1,1,0.0,1,0,100.0,0.0
77.52,2,0.0,2,0,100.0,0.0
77.54,52,0.0,35,17,67.31,32.69
77.66,4,0.0,4,0,100.0,0.0
77.69,29,0.0,25,4,86.21,13.79
77.77,23,0.0,16,7,69.57,30.43
77.8,24,0.0,18,6,75.0,25.0
77.83,13,0.0,12,1,92.31,7.69
77.85,9,0.0,7,2,77.78,22.22
77.86,4,0.0,4,0,100.0,0.0
77.88,13,0.0,9,4,69.23,30.77
77.9,5,0.0,5,0,100.0,0.0
77.91,2,0.0,0,2,0.0,100.0
78.09,28,0.0,21,7,75.0,25.0
78.22,60,0.0,36,24,60.0,40.0
78.32,57,0.0,52,5,91.23,8.77
78.41,4,0.0,4,0,100.0,0.0
78.45,6,0.0,6,0,100.0,0.0
78.56,20,0.0,20,0,100.0,0.0
78.64,1,0.0,1,0,100.0,0.0
78.65,9,0.0,4,5,44.44,55.56
78.75,199,0.01,157,42,78.89,21.11
78.76,3,0.0,3,0,100.0,0.0
79.01,1,0.0,1,0,100.0,0.0
79.09,11,0.0,11,0,100.0,0.0
79.11,75,0.0,71,4,94.67,5.33
79.16,33,0.0,26,7,78.79,21.21
79.19,1422,0.05,1124,298,79.04,20.96
79.28,18,0.0,16,2,88.89,11.11
79.46,1,0.0,1,0,100.0,0.0
79.68,169,0.01,118,51,69.82,30.18
79.97,65,0.0,45,20,69.23,30.77
79.99,22,0.0,22,0,100.0,0.0
80.18,25,0.0,17,8,68.0,32.0
80.19,34,0.0,33,1,97.06,2.94
80.23,20,0.0,16,4,80.0,20.0
80.29,72,0.0,57,15,79.17,20.83
80.32,17,0.0,17,0,100.0,0.0
80.56,202,0.01,150,52,74.26,25.74
80.82,43,0.0,33,10,76.74,23.26
80.95,5,0.0,5,0,100.0,0.0
81.17,3,0.0,3,0,100.0,0.0
81.25,35,0.0,35,0,100.0,0.0
81.28,3,0.0,3,0,100.0,0.0
81.29,34,0.0,31,3,91.18,8.82
81.32,4,0.0,3,1,75.0,25.0
81.37,311,0.01,249,62,80.06,19.94
81.57,2,0.0,2,0,100.0,0.0
81.75,2,0.0,2,0,100.0,0.0
81.94,16,0.0,16,0,100.0,0.0
81.96,1,0.0,1,0,100.0,0.0
82.26,7,0.0,4,3,57.14,42.86
82.36,2,0.0,2,0,100.0,0.0
82.39,38,0.0,36,2,94.74,5.26
82.48,2,0.0,2,0,100.0,0.0
82.49,21,0.0,16,5,76.19,23.81
82.54,19,0.0,15,4,78.95,21.05
82.6,25,0.0,23,2,92.0,8.0
82.75,8,0.0,7,1,87.5,12.5
82.83,4,0.0,3,1,75.0,25.0
82.85,2,0.0,1,1,50.0,50.0
83.09,6,0.0,6,0,100.0,0.0
83.14,10,0.0,9,1,90.0,10.0
83.15,4,0.0,4,0,100.0,0.0
83.26,156,0.01,104,52,66.67,33.33
83.49,6,0.0,6,0,100.0,0.0
83.51,3,0.0,3,0,100.0,0.0
83.58,10,0.0,7,3,70.0,30.0
83.66,2,0.0,2,0,100.0,0.0
83.88,84,0.0,65,19,77.38,22.62
83.93,155,0.01,96,59,61.94,38.06
83.97,6,0.0,4,2,66.67,33.33
84.0,9,0.0,9,0,100.0,0.0
84.03,55,0.0,53,2,96.36,3.64
84.05,155,0.01,130,25,83.87,16.13
84.11,2,0.0,2,0,100.0,0.0
84.12,108,0.0,107,1,99.07,0.93
84.15,7,0.0,7,0,100.0,0.0
84.24,2,0.0,2,0,100.0,0.0
84.47,114,0.0,108,6,94.74,5.26
84.53,111,0.0,99,12,89.19,10.81
84.58,72,0.0,70,2,97.22,2.78
84.59,80,0.0,72,8,90.0,10.0
84.63,127,0.0,121,6,95.28,4.72
84.8,1,0.0,1,0,100.0,0.0
85.18,196,0.01,171,25,87.24,12.76
85.23,14,0.0,11,3,78.57,21.43
85.27,1,0.0,1,0,100.0,0.0
85.34,10,0.0,10,0,100.0,0.0
85.35,5,0.0,5,0,100.0,0.0
85.46,3,0.0,1,2,33.33,66.67
85.69,31,0.0,28,3,90.32,9.68
85.73,2,0.0,2,0,100.0,0.0
85.78,25,0.0,24,1,96.0,4.0
85.79,5,0.0,4,1,80.0,20.0
85.81,1,0.0,1,0,100.0,0.0
85.9,24,0.0,21,3,87.5,12.5
85.97,92,0.0,74,18,80.43,19.57
86.13,66,0.0,47,19,71.21,28.79
86.43,1,0.0,1,0,100.0,0.0
86.46,2,0.0,2,0,100.0,0.0
86.57,110,0.0,78,32,70.91,29.09
86.64,1,0.0,1,0,100.0,0.0
86.78,4,0.0,3,1,75.0,25.0
86.79,66,0.0,47,19,71.21,28.79
86.88,19,0.0,18,1,94.74,5.26
86.91,70,0.0,63,7,90.0,10.0
86.92,9,0.0,6,3,66.67,33.33
86.94,6,0.0,4,2,66.67,33.33
87.07,8,0.0,6,2,75.0,25.0
87.08,37,0.0,36,1,97.3,2.7
87.09,3,0.0,3,0,100.0,0.0
87.11,2393,0.09,2158,235,90.18,9.82
87.12,14,0.0,12,2,85.71,14.29
87.14,15,0.0,8,7,53.33,46.67
87.22,7,0.0,5,2,71.43,28.57
87.44,263,0.01,226,37,85.93,14.07
87.49,2,0.0,1,1,50.0,50.0
87.51,74,0.0,55,19,74.32,25.68
87.52,13,0.0,9,4,69.23,30.77
87.55,983,0.04,872,111,88.71,11.29
87.56,44,0.0,38,6,86.36,13.64
87.66,42,0.0,38,4,90.48,9.52
87.73,1,0.0,1,0,100.0,0.0
87.77,170,0.01,159,11,93.53,6.47
87.88,13,0.0,13,0,100.0,0.0
87.89,40,0.0,36,4,90.0,10.0
87.91,10,0.0,10,0,100.0,0.0
87.92,52,0.0,52,0,100.0,0.0
87.95,1,0.0,0,1,0.0,100.0
87.96,60,0.0,60,0,100.0,0.0
87.98,48,0.0,44,4,91.67,8.33
87.99,118,0.0,109,9,92.37,7.63
88.57,1,0.0,0,1,0.0,100.0
88.7,78,0.0,54,24,69.23,30.77
88.73,8,0.0,8,0,100.0,0.0
88.76,24,0.0,23,1,95.83,4.17
89.07,4,0.0,3,1,75.0,25.0
89.09,4,0.0,4,0,100.0,0.0
89.25,30,0.0,28,2,93.33,6.67
89.53,39,0.0,37,2,94.87,5.13
89.64,12,0.0,11,1,91.67,8.33
89.68,21,0.0,13,8,61.9,38.1
89.69,3,0.0,2,1,66.67,33.33
89.7,14,0.0,6,8,42.86,57.14
89.74,10,0.0,6,4,60.0,40.0
89.75,29,0.0,18,11,62.07,37.93
89.87,5,0.0,3,2,60.0,40.0
90.09,11,0.0,11,0,100.0,0.0
90.13,3,0.0,3,0,100.0,0.0
90.18,1,0.0,1,0,100.0,0.0
90.19,67,0.0,56,11,83.58,16.42
90.38,23,0.0,23,0,100.0,0.0
90.82,74,0.0,70,4,94.59,5.41
90.92,2,0.0,2,0,100.0,0.0
90.96,11,0.0,11,0,100.0,0.0
91.07,2,0.0,1,1,50.0,50.0
91.08,101,0.0,84,17,83.17,16.83
91.17,3,0.0,3,0,100.0,0.0
91.18,65,0.0,63,2,96.92,3.08
91.19,29,0.0,28,1,96.55,3.45
91.23,170,0.01,143,27,84.12,15.88
91.48,3,0.0,2,1,66.67,33.33
91.62,2,0.0,2,0,100.0,0.0
91.71,23,0.0,16,7,69.57,30.43
91.82,11,0.0,11,0,100.0,0.0
91.87,36,0.0,28,8,77.78,22.22
92.08,381,0.01,331,50,86.88,13.12
92.28,14,0.0,13,1,92.86,7.14
92.29,65,0.0,62,3,95.38,4.62
92.38,3,0.0,3,0,100.0,0.0
92.39,4,0.0,4,0,100.0,0.0
92.5,1,0.0,1,0,100.0,0.0
92.58,24,0.0,24,0,100.0,0.0
92.68,7,0.0,5,2,71.43,28.57
92.93,38,0.0,32,6,84.21,15.79
93.15,3,0.0,3,0,100.0,0.0
93.16,50,0.0,41,9,82.0,18.0
93.17,2,0.0,2,0,100.0,0.0
93.19,5,0.0,5,0,100.0,0.0
93.34,1,0.0,1,0,100.0,0.0
93.38,3,0.0,1,2,33.33,66.67
93.39,19,0.0,17,2,89.47,10.53
93.42,76,0.0,58,18,76.32,23.68
93.48,4,0.0,3,1,75.0,25.0
93.71,1,0.0,1,0,100.0,0.0
94.49,50,0.0,49,1,98.0,2.0
94.81,1,0.0,1,0,100.0,0.0
95.12,12,0.0,9,3,75.0,25.0
95.17,1,0.0,1,0,100.0,0.0
95.59,6,0.0,6,0,100.0,0.0
95.88,18,0.0,17,1,94.44,5.56
96.02,3,0.0,3,0,100.0,0.0
96.58,7,0.0,6,1,85.71,14.29
96.68,138,0.01,137,1,99.28,0.72
96.69,29,0.0,29,0,100.0,0.0
96.79,1,0.0,1,0,100.0,0.0
96.84,12,0.0,12,0,100.0,0.0
97.15,43,0.0,34,9,79.07,20.93
97.34,18,0.0,12,6,66.67,33.33
97.67,69,0.0,69,0,100.0,0.0
97.75,215,0.01,207,8,96.28,3.72
97.79,161,0.01,129,32,80.12,19.88
97.87,153,0.01,136,17,88.89,11.11
97.88,1,0.0,1,0,100.0,0.0
97.89,69,0.0,55,14,79.71,20.29
98.12,2,0.0,1,1,50.0,50.0
98.28,9,0.0,8,1,88.89,11.11
98.44,27,0.0,23,4,85.19,14.81
98.55,1,0.0,1,0,100.0,0.0
98.59,4,0.0,2,2,50.0,50.0
98.7,1,0.0,1,0,100.0,0.0
98.78,1,0.0,1,0,100.0,0.0
98.88,17,0.0,17,0,100.0,0.0
98.93,49,0.0,33,16,67.35,32.65
98.97,1,0.0,1,0,100.0,0.0
98.98,39,0.0,39,0,100.0,0.0
98.99,50,0.0,41,9,82.0,18.0
99.72,3,0.0,2,1,66.67,33.33
99.74,1,0.0,1,0,100.0,0.0
100.03,4,0.0,3,1,75.0,25.0
100.09,8,0.0,5,3,62.5,37.5
100.6,1,0.0,1,0,100.0,0.0
100.65,3,0.0,1,2,33.33,66.67
100.76,1,0.0,1,0,100.0,0.0
100.86,2,0.0,0,2,0.0,100.0
100.96,3,0.0,3,0,100.0,0.0
101.06,12,0.0,6,6,50.0,50.0
101.18,8,0.0,6,2,75.0,25.0
101.19,12,0.0,11,1,91.67,8.33
101.38,1,0.0,1,0,100.0,0.0
101.77,7,0.0,7,0,100.0,0.0
101.78,15,0.0,14,1,93.33,6.67
102.0,3,0.0,3,0,100.0,0.0
102.19,29,0.0,28,1,96.55,3.45
102.62,1,0.0,1,0,100.0,0.0
102.7,1,0.0,1,0,100.0,0.0
103.05,1,0.0,0,1,0.0,100.0
103.07,2,0.0,1,1,50.0,50.0
103.29,5,0.0,4,1,80.0,20.0
103.83,1,0.0,1,0,100.0,0.0
103.87,1,0.0,1,0,100.0,0.0
103.94,21,0.0,20,1,95.24,4.76
104.39,8,0.0,7,1,87.5,12.5
104.42,5,0.0,5,0,100.0,0.0
104.49,11,0.0,9,2,81.82,18.18
104.73,32,0.0,31,1,96.88,3.12
105.05,8,0.0,5,3,62.5,37.5
105.16,3,0.0,3,0,100.0,0.0
105.18,7,0.0,7,0,100.0,0.0
105.56,18,0.0,18,0,100.0,0.0
105.57,2,0.0,2,0,100.0,0.0
105.58,59,0.0,55,4,93.22,6.78
105.59,2,0.0,2,0,100.0,0.0
105.9,79,0.0,73,6,92.41,7.59
105.97,2,0.0,2,0,100.0,0.0
106.0,5,0.0,4,1,80.0,20.0
106.01,1,0.0,0,1,0.0,100.0
106.02,3,0.0,2,1,66.67,33.33
106.06,2,0.0,0,2,0.0,100.0
106.16,1,0.0,1,0,100.0,0.0
106.27,7,0.0,5,2,71.43,28.57
106.5,2,0.0,2,0,100.0,0.0
106.57,7,0.0,7,0,100.0,0.0
106.58,16,0.0,15,1,93.75,6.25
106.59,36,0.0,36,0,100.0,0.0
106.78,2,0.0,2,0,100.0,0.0
106.79,3,0.0,3,0,100.0,0.0
107.13,22,0.0,17,5,77.27,22.73
107.24,49,0.0,43,6,87.76,12.24
107.27,48,0.0,48,0,100.0,0.0
107.58,2,0.0,2,0,100.0,0.0
107.69,91,0.0,91,0,100.0,0.0
108.76,20,0.0,17,3,85.0,15.0
108.77,12,0.0,11,1,91.67,8.33
108.79,1,0.0,0,1,0.0,100.0
109.0,10,0.0,10,0,100.0,0.0
109.01,196,0.01,185,11,94.39,5.61
109.22,1,0.0,1,0,100.0,0.0
109.26,50,0.0,49,1,98.0,2.0
109.28,57,0.0,52,5,91.23,8.77
109.44,7,0.0,7,0,100.0,0.0
109.88,4,0.0,4,0,100.0,0.0
109.89,11,0.0,8,3,72.73,27.27
109.93,1,0.0,1,0,100.0,0.0
109.95,21,0.0,20,1,95.24,4.76
109.99,5,0.0,5,0,100.0,0.0
110.0,3,0.0,3,0,100.0,0.0
110.17,25,0.0,25,0,100.0,0.0
110.32,251,0.01,226,25,90.04,9.96
110.37,65,0.0,60,5,92.31,7.69
110.39,16,0.0,15,1,93.75,6.25
112.18,6,0.0,6,0,100.0,0.0
112.62,5,0.0,5,0,100.0,0.0
112.93,4,0.0,4,0,100.0,0.0
113.05,10,0.0,9,1,90.0,10.0
113.07,51,0.0,49,2,96.08,3.92
113.08,17,0.0,15,2,88.24,11.76
113.73,2,0.0,2,0,100.0,0.0
113.83,1,0.0,1,0,100.0,0.0
114.28,2,0.0,1,1,50.0,50.0
114.39,1,0.0,0,1,0.0,100.0
114.95,1,0.0,1,0,100.0,0.0
115.49,31,0.0,31,0,100.0,0.0
115.5,14,0.0,13,1,92.86,7.14
115.83,20,0.0,19,1,95.0,5.0
115.91,1,0.0,1,0,100.0,0.0
116.48,100,0.0,72,28,72.0,28.0
117.25,1,0.0,1,0,100.0,0.0
117.59,5,0.0,5,0,100.0,0.0
117.68,32,0.0,30,2,93.75,6.25
117.69,151,0.01,92,59,60.93,39.07
117.91,26,0.0,22,4,84.62,15.38
118.24,42,0.0,20,22,47.62,52.38
118.31,2,0.0,2,0,100.0,0.0
119.34,11,0.0,3,8,27.27,72.73
119.39,2,0.0,2,0,100.0,0.0
119.56,16,0.0,15,1,93.75,6.25
119.9,1,0.0,1,0,100.0,0.0
120.55,1,0.0,1,0,100.0,0.0
120.95,150,0.01,125,25,83.33,16.67
120.99,53,0.0,53,0,100.0,0.0
121.0,1,0.0,1,0,100.0,0.0
121.51,153,0.01,153,0,100.0,0.0
122.08,4,0.0,4,0,100.0,0.0
122.09,2,0.0,2,0,100.0,0.0
122.88,6,0.0,6,0,100.0,0.0
122.95,21,0.0,21,0,100.0,0.0
123.19,3,0.0,3,0,100.0,0.0
124.58,44,0.0,40,4,90.91,9.09
124.83,2,0.0,2,0,100.0,0.0
125.26,1,0.0,1,0,100.0,0.0
125.27,22,0.0,14,8,63.64,36.36
125.28,1,0.0,1,0,100.0,0.0
125.38,1,0.0,1,0,100.0,0.0
125.39,23,0.0,23,0,100.0,0.0
125.85,2,0.0,2,0,100.0,0.0
125.95,3,0.0,2,1,66.67,33.33
126.49,2,0.0,2,0,100.0,0.0
126.5,6,0.0,6,0,100.0,0.0
126.78,5,0.0,4,1,80.0,20.0
126.93,11,0.0,7,4,63.64,36.36
127.82,3,0.0,3,0,100.0,0.0
128.14,37,0.0,33,4,89.19,10.81
128.36,4,0.0,4,0,100.0,0.0
128.47,2,0.0,1,1,50.0,50.0
128.58,8,0.0,5,3,62.5,37.5
128.65,1,0.0,1,0,100.0,0.0
128.75,5,0.0,4,1,80.0,20.0
129.36,954,0.04,818,136,85.74,14.26
129.4,43,0.0,32,11,74.42,25.58
129.42,89,0.0,55,34,61.8,38.2
129.46,1,0.0,1,0,100.0,0.0
130.28,7,0.0,5,2,71.43,28.57
130.74,32,0.0,21,11,65.62,34.38
130.78,9,0.0,9,0,100.0,0.0
130.79,2,0.0,1,1,50.0,50.0
130.85,13,0.0,9,4,69.23,30.77
130.86,5,0.0,4,1,80.0,20.0
130.87,227,0.01,172,55,75.77,24.23
130.9,15,0.0,14,1,93.33,6.67
131.12,4,0.0,4,0,100.0,0.0
131.33,1,0.0,1,0,100.0,0.0
131.88,4,0.0,3,1,75.0,25.0
131.96,8,0.0,8,0,100.0,0.0
131.98,20,0.0,20,0,100.0,0.0
131.99,11,0.0,11,0,100.0,0.0
132.52,40,0.0,27,13,67.5,32.5
132.64,23,0.0,14,9,60.87,39.13
133.09,25,0.0,19,6,76.0,24.0
133.16,11,0.0,10,1,90.91,9.09
133.24,10,0.0,10,0,100.0,0.0
133.33,1,0.0,1,0,100.0,0.0
133.85,11,0.0,11,0,100.0,0.0
136.72,8,0.0,8,0,100.0,0.0
137.17,45,0.0,32,13,71.11,28.89
137.45,79,0.0,78,1,98.73,1.27
137.5,16,0.0,16,0,100.0,0.0
139.92,3,0.0,3,0,100.0,0.0
141.9,36,0.0,35,1,97.22,2.78
142.08,1,0.0,1,0,100.0,0.0
142.33,31,0.0,28,3,90.32,9.68
144.09,6,0.0,6,0,100.0,0.0
144.88,8,0.0,7,1,87.5,12.5
145.0,1,0.0,1,0,100.0,0.0
145.08,1,0.0,1,0,100.0,0.0
145.19,4,0.0,2,2,50.0,50.0
145.52,1,0.0,1,0,100.0,0.0
146.29,19,0.0,14,5,73.68,26.32
146.95,2,0.0,2,0,100.0,0.0
148.39,4,0.0,3,1,75.0,25.0
148.49,7,0.0,6,1,85.71,14.29
148.5,4,0.0,4,0,100.0,0.0
150.47,6,0.0,6,0,100.0,0.0
151.92,1,0.0,1,0,100.0,0.0
152.2,22,0.0,21,1,95.45,4.55
152.9,8,0.0,8,0,100.0,0.0
153.2,3,0.0,3,0,100.0,0.0
153.99,32,0.0,32,0,100.0,0.0
154.11,4,0.0,4,0,100.0,0.0
162.4,3,0.0,3,0,100.0,0.0
162.71,1,0.0,1,0,100.0,0.0
163.75,2,0.0,2,0,100.0,0.0
164.0,53,0.0,40,13,75.47,24.53
164.77,1,0.0,1,0,100.0,0.0
164.89,12,0.0,12,0,100.0,0.0
164.93,45,0.0,32,13,71.11,28.89
164.99,16,0.0,15,1,93.75,6.25
165.12,9,0.0,7,2,77.78,22.22
166.09,23,0.0,19,4,82.61,17.39
166.64,111,0.0,95,16,85.59,14.41
175.98,52,0.0,50,2,96.15,3.85
175.99,71,0.0,57,14,80.28,19.72
178.19,2,0.0,2,0,100.0,0.0
179.45,10,0.0,10,0,100.0,0.0
180.97,9,0.0,7,2,77.78,22.22
181.5,4,0.0,3,1,75.0,25.0
191.39,22,0.0,16,6,72.73,27.27
192.38,1,0.0,1,0,100.0,0.0
192.5,1,0.0,1,0,100.0,0.0
194.82,2,0.0,2,0,100.0,0.0
196.9,5,0.0,5,0,100.0,0.0
202.84,4,0.0,3,1,75.0,25.0
207.9,5,0.0,5,0,100.0,0.0
214.5,2,0.0,2,0,100.0,0.0
215.52,1,0.0,1,0,100.0,0.0
219.37,5,0.0,4,1,80.0,20.0
227.72,3,0.0,3,0,100.0,0.0
236.49,1,0.0,1,0,100.0,0.0
237.23,1,0.0,1,0,100.0,0.0
238.67,2,0.0,2,0,100.0,0.0
264.59,1,0.0,1,0,100.0,0.0
